site,time,obs_permil
NOR,2018-11-30 00:00:00,1.44
NOR,2018-12-01 00:00:00,1.44
NOR,2018-12-02 00:00:00,1.44
NOR,2018-12-03 00:00:00,1.44
NOR,2018-12-04 00:00:00,1.44
KRE,2018-11-21 00:00:00,-3.54
KRE,2018-11-22 00:00:00,-3.54
KRE,2018-11-23 00:00:00,-3.54
KRE,2018-11-24 00:00:00,-3.54
KRE,2018-11-25 00:00:00,-3.54
KRE,2018-11-26 00:00:00,-3.54
KRE,2018-11-27 00:00:00,-3.54
KRE,2018-11-28 00:00:00,-3.54
KRE,2018-11-29 00:00:00,-3.54
KRE,2018-11-30 00:00:00,-3.54
KRE,2018-12-01 00:00:00,-3.54
KRE,2018-12-02 00:00:00,-3.54
KRE,2018-12-03 00:00:00,-3.54
KRE,2018-12-04 00:00:00,-3.54
KRE,2018-12-05 00:00:00,-3.54
PAL,2018-11-21 00:00:00,5.08
PAL,2018-11-22 00:00:00,5.08
PAL,2018-11-23 00:00:00,5.08
PAL,2018-11-24 00:00:00,5.08
PAL,2018-11-25 00:00:00,5.08
PAL,2018-11-26 00:00:00,5.08
PAL,2018-11-27 00:00:00,5.08
PAL,2018-11-28 00:00:00,5.08
PAL,2018-11-29 00:00:00,5.08
PAL,2018-11-30 00:00:00,5.08
PAL,2018-12-01 00:00:00,5.08
PAL,2018-12-02 00:00:00,5.08
PAL,2018-12-03 00:00:00,5.08
PAL,2018-12-04 00:00:00,5.08
PAL,2018-12-05 00:00:00,5.08
HTM,2018-11-23 00:00:00,-0.87
HTM,2018-11-24 00:00:00,-0.87
HTM,2018-11-25 00:00:00,-0.87
HTM,2018-11-26 00:00:00,-0.87
HTM,2018-11-27 00:00:00,-0.87
HTM,2018-11-28 00:00:00,-0.87
HTM,2018-11-29 00:00:00,-0.87
HTM,2018-11-30 00:00:00,-0.87
HTM,2018-12-01 00:00:00,-0.87
HTM,2018-12-02 00:00:00,-0.87
HTM,2018-12-03 00:00:00,-0.87
HTM,2018-12-04 00:00:00,-0.87
HTM,2018-12-05 00:00:00,-0.87
HTM,2018-12-06 00:00:00,-0.87
OPE,2018-11-26 00:00:00,-1.41
OPE,2018-11-27 00:00:00,-1.41
OPE,2018-11-28 00:00:00,-1.41
OPE,2018-11-29 00:00:00,-1.41
OPE,2018-11-30 00:00:00,-1.41
OPE,2018-12-01 00:00:00,-1.41
OPE,2018-12-02 00:00:00,-1.41
OPE,2018-12-03 00:00:00,-1.41
OPE,2018-12-04 00:00:00,-1.41
OPE,2018-12-05 00:00:00,-1.41
OPE,2018-12-06 00:00:00,-1.41
OPE,2018-12-07 00:00:00,-1.41
OPE,2018-12-08 00:00:00,-1.41
OPE,2018-12-09 00:00:00,-1.41
OPE,2018-12-10 00:00:00,-1.41
SAC,2018-11-27 00:00:00,1.16
SAC,2018-11-28 00:00:00,1.16
SAC,2018-11-29 00:00:00,1.16
SAC,2018-11-30 00:00:00,1.16
SAC,2018-12-01 00:00:00,1.16
SAC,2018-12-02 00:00:00,1.16
SAC,2018-12-03 00:00:00,1.16
SAC,2018-12-04 00:00:00,1.16
SAC,2018-12-05 00:00:00,1.16
SAC,2018-12-06 00:00:00,1.16
SAC,2018-12-07 00:00:00,1.16
SAC,2018-12-08 00:00:00,1.16
SAC,2018-12-09 00:00:00,1.16
SAC,2018-12-10 00:00:00,1.16
HPB,2018-11-28 10:27:00,0.77
HPB,2018-11-29 10:27:00,0.77
HPB,2018-11-30 10:27:00,0.77
HPB,2018-12-01 10:27:00,0.77
HPB,2018-12-02 10:27:00,0.77
HPB,2018-12-03 10:27:00,0.77
HPB,2018-12-04 10:27:00,0.77
HPB,2018-12-05 10:27:00,0.77
HPB,2018-12-06 10:27:00,0.77
HPB,2018-12-07 10:27:00,0.77
HPB,2018-12-08 10:27:00,0.77
HPB,2018-12-09 10:27:00,0.77
HPB,2018-12-10 10:27:00,0.77
HPB,2018-12-11 10:27:00,0.77
SVB,2018-12-03 00:00:00,3.44
SVB,2018-12-04 00:00:00,3.44
SVB,2018-12-05 00:00:00,3.44
SVB,2018-12-06 00:00:00,3.44
SVB,2018-12-07 00:00:00,3.44
SVB,2018-12-08 00:00:00,3.44
SVB,2018-12-09 00:00:00,3.44
SVB,2018-12-10 00:00:00,3.44
SVB,2018-12-11 00:00:00,3.44
SVB,2018-12-12 00:00:00,3.44
SVB,2018-12-13 00:00:00,3.44
SVB,2018-12-14 00:00:00,3.44
SVB,2018-12-15 00:00:00,3.44
SVB,2018-12-16 00:00:00,3.44
SVB,2018-12-17 00:00:00,3.44
NOR,2018-12-04 00:00:00,5.12
NOR,2018-12-05 00:00:00,5.12
NOR,2018-12-06 00:00:00,5.12
NOR,2018-12-07 00:00:00,5.12
NOR,2018-12-08 00:00:00,5.12
NOR,2018-12-09 00:00:00,5.12
NOR,2018-12-10 00:00:00,5.12
NOR,2018-12-11 00:00:00,5.12
NOR,2018-12-12 00:00:00,5.12
NOR,2018-12-13 00:00:00,5.12
NOR,2018-12-14 00:00:00,5.12
NOR,2018-12-15 00:00:00,5.12
NOR,2018-12-16 00:00:00,5.12
NOR,2018-12-17 00:00:00,5.12
NOR,2018-12-18 00:00:00,5.12
KRE,2018-12-05 00:00:00,-2.42
KRE,2018-12-06 00:00:00,-2.42
KRE,2018-12-07 00:00:00,-2.42
KRE,2018-12-08 00:00:00,-2.42
KRE,2018-12-09 00:00:00,-2.42
KRE,2018-12-10 00:00:00,-2.42
KRE,2018-12-11 00:00:00,-2.42
KRE,2018-12-12 00:00:00,-2.42
KRE,2018-12-13 00:00:00,-2.42
KRE,2018-12-14 00:00:00,-2.42
KRE,2018-12-15 00:00:00,-2.42
KRE,2018-12-16 00:00:00,-2.42
KRE,2018-12-17 00:00:00,-2.42
KRE,2018-12-18 00:00:00,-2.42
KRE,2018-12-19 00:00:00,-2.42
PAL,2018-12-05 00:00:00,5.24
PAL,2018-12-06 00:00:00,5.24
PAL,2018-12-07 00:00:00,5.24
PAL,2018-12-08 00:00:00,5.24
PAL,2018-12-09 00:00:00,5.24
PAL,2018-12-10 00:00:00,5.24
PAL,2018-12-11 00:00:00,5.24
PAL,2018-12-12 00:00:00,5.24
PAL,2018-12-13 00:00:00,5.24
PAL,2018-12-14 00:00:00,5.24
PAL,2018-12-15 00:00:00,5.24
PAL,2018-12-16 00:00:00,5.24
PAL,2018-12-17 00:00:00,5.24
PAL,2018-12-18 00:00:00,5.24
PAL,2018-12-19 00:00:00,5.24
TRN,2018-12-05 00:00:00,-1.33
TRN,2018-12-06 00:00:00,-1.33
TRN,2018-12-07 00:00:00,-1.33
TRN,2018-12-08 00:00:00,-1.33
TRN,2018-12-09 00:00:00,-1.33
TRN,2018-12-10 00:00:00,-1.33
TRN,2018-12-11 00:00:00,-1.33
TRN,2018-12-12 00:00:00,-1.33
TRN,2018-12-13 00:00:00,-1.33
TRN,2018-12-14 00:00:00,-1.33
TRN,2018-12-15 00:00:00,-1.33
TRN,2018-12-16 00:00:00,-1.33
TRN,2018-12-17 00:00:00,-1.33
TRN,2018-12-18 00:00:00,-1.33
TRN,2018-12-19 00:00:00,-1.33
TRN,2018-12-20 00:00:00,-1.33
TRN,2018-12-21 00:00:00,-1.33
TRN,2018-12-22 00:00:00,-1.33
TRN,2018-12-23 00:00:00,-1.33
TRN,2018-12-24 00:00:00,-1.33
TRN,2018-12-25 00:00:00,-1.33
TRN,2018-12-26 00:00:00,-1.33
TRN,2018-12-27 00:00:00,-1.33
TRN,2018-12-28 00:00:00,-1.33
TRN,2018-12-29 00:00:00,-1.33
TRN,2018-12-30 00:00:00,-1.33
TRN,2018-12-31 00:00:00,-1.33
TRN,2019-01-01 00:00:00,-1.33
TRN,2019-01-02 00:00:00,-1.33
TRN,2019-01-03 00:00:00,-1.33
TRN,2019-01-04 00:00:00,-1.33
TRN,2019-01-05 00:00:00,-1.33
TRN,2019-01-06 00:00:00,-1.33
TRN,2019-01-07 00:00:00,-1.33
TRN,2019-01-08 00:00:00,-1.33
TRN,2019-01-09 00:00:00,-1.33
TRN,2019-01-10 00:00:00,-1.33
HTM,2018-12-06 00:00:00,1.89
HTM,2018-12-07 00:00:00,1.89
HTM,2018-12-08 00:00:00,1.89
HTM,2018-12-09 00:00:00,1.89
HTM,2018-12-10 00:00:00,1.89
HTM,2018-12-11 00:00:00,1.89
HTM,2018-12-12 00:00:00,1.89
HTM,2018-12-13 00:00:00,1.89
HTM,2018-12-14 00:00:00,1.89
HTM,2018-12-15 00:00:00,1.89
HTM,2018-12-16 00:00:00,1.89
HTM,2018-12-17 00:00:00,1.89
HTM,2018-12-18 00:00:00,1.89
HTM,2018-12-19 00:00:00,1.89
HTM,2018-12-20 00:00:00,1.89
OPE,2018-12-10 00:00:00,-4.86
OPE,2018-12-11 00:00:00,-4.86
OPE,2018-12-12 00:00:00,-4.86
OPE,2018-12-13 00:00:00,-4.86
OPE,2018-12-14 00:00:00,-4.86
OPE,2018-12-15 00:00:00,-4.86
OPE,2018-12-16 00:00:00,-4.86
OPE,2018-12-17 00:00:00,-4.86
OPE,2018-12-18 00:00:00,-4.86
OPE,2018-12-19 00:00:00,-4.86
OPE,2018-12-20 00:00:00,-4.86
OPE,2018-12-21 00:00:00,-4.86
SAC,2018-12-10 00:00:00,-10.08
SAC,2018-12-11 00:00:00,-10.08
SAC,2018-12-12 00:00:00,-10.08
SAC,2018-12-13 00:00:00,-10.08
SAC,2018-12-14 00:00:00,-10.08
SAC,2018-12-15 00:00:00,-10.08
SAC,2018-12-16 00:00:00,-10.08
SAC,2018-12-17 00:00:00,-10.08
SAC,2018-12-18 00:00:00,-10.08
SAC,2018-12-19 00:00:00,-10.08
SAC,2018-12-20 00:00:00,-10.08
SAC,2018-12-21 00:00:00,-10.08
HPB,2018-12-12 10:34:00,-7.5
HPB,2018-12-13 10:34:00,-7.5
HPB,2018-12-14 10:34:00,-7.5
HPB,2018-12-15 10:34:00,-7.5
HPB,2018-12-16 10:34:00,-7.5
HPB,2018-12-17 10:34:00,-7.5
HPB,2018-12-18 10:34:00,-7.5
HPB,2018-12-19 10:34:00,-7.5
HPB,2018-12-20 10:34:00,-7.5
HPB,2018-12-21 10:34:00,-7.5
HPB,2018-12-22 10:34:00,-7.5
HPB,2018-12-23 10:34:00,-7.5
HPB,2018-12-24 10:34:00,-7.5
HPB,2018-12-25 10:34:00,-7.5
HPB,2018-12-26 10:34:00,-7.5
CBW,2018-12-13 00:00:00,-12.69
CBW,2018-12-14 00:00:00,-12.69
CBW,2018-12-15 00:00:00,-12.69
CBW,2018-12-16 00:00:00,-12.69
CBW,2018-12-17 00:00:00,-12.69
CBW,2018-12-18 00:00:00,-12.69
CBW,2018-12-19 00:00:00,-12.69
CBW,2018-12-20 00:00:00,-12.69
CBW,2018-12-21 00:00:00,-12.69
CBW,2018-12-22 00:00:00,-12.69
CBW,2018-12-23 00:00:00,-12.69
CBW,2018-12-24 00:00:00,-12.69
CBW,2018-12-25 00:00:00,-12.69
CBW,2018-12-26 00:00:00,-12.69
CBW,2018-12-27 00:00:00,-12.69
CBW,2018-12-28 00:00:00,-12.69
CBW,2018-12-29 00:00:00,-12.69
CBW,2018-12-30 00:00:00,-12.69
CBW,2018-12-31 00:00:00,-12.69
CBW,2019-01-01 00:00:00,-12.69
CBW,2019-01-02 00:00:00,-12.69
CBW,2019-01-03 00:00:00,-12.69
CBW,2019-01-04 00:00:00,-12.69
CBW,2019-01-05 00:00:00,-12.69
CBW,2019-01-06 00:00:00,-12.69
CBW,2019-01-07 00:00:00,-12.69
CBW,2019-01-08 00:00:00,-12.69
CBW,2019-01-09 00:00:00,-12.69
JFJ,2018-12-17 00:00:00,1.05
JFJ,2018-12-18 00:00:00,1.05
JFJ,2018-12-19 00:00:00,1.05
JFJ,2018-12-20 00:00:00,1.05
JFJ,2018-12-21 00:00:00,1.05
JFJ,2018-12-22 00:00:00,1.05
JFJ,2018-12-23 00:00:00,1.05
JFJ,2018-12-24 00:00:00,1.05
JFJ,2018-12-25 00:00:00,1.05
JFJ,2018-12-26 00:00:00,1.05
JFJ,2018-12-27 00:00:00,1.05
JFJ,2018-12-28 00:00:00,1.05
JFJ,2018-12-29 00:00:00,1.05
JFJ,2018-12-30 00:00:00,1.05
JFJ,2018-12-31 00:00:00,1.05
SVB,2018-12-17 00:00:00,-0.23
SVB,2018-12-18 00:00:00,-0.23
SVB,2018-12-19 00:00:00,-0.23
SVB,2018-12-20 00:00:00,-0.23
SVB,2018-12-21 00:00:00,-0.23
SVB,2018-12-22 00:00:00,-0.23
SVB,2018-12-23 00:00:00,-0.23
SVB,2018-12-24 00:00:00,-0.23
SVB,2018-12-25 00:00:00,-0.23
SVB,2018-12-26 00:00:00,-0.23
SVB,2018-12-27 00:00:00,-0.23
SVB,2018-12-28 00:00:00,-0.23
SVB,2018-12-29 00:00:00,-0.23
SVB,2018-12-30 00:00:00,-0.23
SVB,2018-12-31 00:00:00,-0.23
SVB,2019-01-01 00:00:00,-0.23
SVB,2019-01-02 00:00:00,-0.23
SVB,2019-01-03 00:00:00,-0.23
SVB,2019-01-04 00:00:00,-0.23
NOR,2018-12-18 00:00:00,3.04
NOR,2018-12-19 00:00:00,3.04
NOR,2018-12-20 00:00:00,3.04
NOR,2018-12-21 00:00:00,3.04
NOR,2018-12-22 00:00:00,3.04
NOR,2018-12-23 00:00:00,3.04
NOR,2018-12-24 00:00:00,3.04
NOR,2018-12-25 00:00:00,3.04
NOR,2018-12-26 00:00:00,3.04
NOR,2018-12-27 00:00:00,3.04
NOR,2018-12-28 00:00:00,3.04
NOR,2018-12-29 00:00:00,3.04
NOR,2018-12-30 00:00:00,3.04
NOR,2018-12-31 00:00:00,3.04
NOR,2019-01-01 00:00:00,3.04
KRE,2018-12-19 00:00:00,-2.38
KRE,2018-12-20 00:00:00,-2.38
KRE,2018-12-21 00:00:00,-2.38
KRE,2018-12-22 00:00:00,-2.38
KRE,2018-12-23 00:00:00,-2.38
KRE,2018-12-24 00:00:00,-2.38
KRE,2018-12-25 00:00:00,-2.38
KRE,2018-12-26 00:00:00,-2.38
KRE,2018-12-27 00:00:00,-2.38
KRE,2018-12-28 00:00:00,-2.38
KRE,2018-12-29 00:00:00,-2.38
KRE,2018-12-30 00:00:00,-2.38
KRE,2018-12-31 00:00:00,-2.38
KRE,2019-01-01 00:00:00,-2.38
KRE,2019-01-02 00:00:00,-2.38
KRE,2019-01-03 00:00:00,-2.38
HTM,2018-12-20 00:00:00,-0.61
HTM,2018-12-21 00:00:00,-0.61
HTM,2018-12-22 00:00:00,-0.61
HTM,2018-12-23 00:00:00,-0.61
HTM,2018-12-24 00:00:00,-0.61
HTM,2018-12-25 00:00:00,-0.61
HTM,2018-12-26 00:00:00,-0.61
HTM,2018-12-27 00:00:00,-0.61
HTM,2018-12-28 00:00:00,-0.61
HTM,2018-12-29 00:00:00,-0.61
HTM,2018-12-30 00:00:00,-0.61
HTM,2018-12-31 00:00:00,-0.61
HTM,2019-01-01 00:00:00,-0.61
HTM,2019-01-02 00:00:00,-0.61
HTM,2019-01-03 00:00:00,-0.61
OPE,2018-12-21 00:00:00,0.66
OPE,2018-12-22 00:00:00,0.66
OPE,2018-12-23 00:00:00,0.66
OPE,2018-12-24 00:00:00,0.66
OPE,2018-12-25 00:00:00,0.66
OPE,2018-12-26 00:00:00,0.66
OPE,2018-12-27 00:00:00,0.66
OPE,2018-12-28 00:00:00,0.66
OPE,2018-12-29 00:00:00,0.66
OPE,2018-12-30 00:00:00,0.66
OPE,2018-12-31 00:00:00,0.66
OPE,2019-01-01 00:00:00,0.66
OPE,2019-01-02 00:00:00,0.66
OPE,2019-01-03 00:00:00,0.66
OPE,2019-01-04 00:00:00,0.66
OPE,2019-01-05 00:00:00,0.66
OPE,2019-01-06 00:00:00,0.66
OPE,2019-01-07 00:00:00,0.66
SAC,2018-12-21 00:00:00,-10.15
SAC,2018-12-22 00:00:00,-10.15
SAC,2018-12-23 00:00:00,-10.15
SAC,2018-12-24 00:00:00,-10.15
SAC,2018-12-25 00:00:00,-10.15
SAC,2018-12-26 00:00:00,-10.15
SAC,2018-12-27 00:00:00,-10.15
SAC,2018-12-28 00:00:00,-10.15
SAC,2018-12-29 00:00:00,-10.15
SAC,2018-12-30 00:00:00,-10.15
SAC,2018-12-31 00:00:00,-10.15
SAC,2019-01-01 00:00:00,-10.15
SAC,2019-01-02 00:00:00,-10.15
SAC,2019-01-03 00:00:00,-10.15
SAC,2019-01-04 00:00:00,-10.15
SAC,2019-01-05 00:00:00,-10.15
SAC,2019-01-06 00:00:00,-10.15
SAC,2019-01-07 00:00:00,-10.15
HPB,2018-12-27 10:36:00,-6.44
HPB,2018-12-28 10:36:00,-6.44
HPB,2018-12-29 10:36:00,-6.44
HPB,2018-12-30 10:36:00,-6.44
HPB,2018-12-31 10:36:00,-6.44
HPB,2019-01-01 10:36:00,-6.44
HPB,2019-01-02 10:36:00,-6.44
HPB,2019-01-03 10:36:00,-6.44
HPB,2019-01-04 10:36:00,-6.44
HPB,2019-01-05 10:36:00,-6.44
HPB,2019-01-06 10:36:00,-6.44
HPB,2019-01-07 10:36:00,-6.44
HPB,2019-01-08 10:36:00,-6.44
