site,time,obs_permil,mix_c14_nuclear,mix_c14_ocedis,mix_c14_biodis,mix_c14_ocean,mix_c14_biosphere,mix_c14_fossil,mix_bg_D14C
NOR,2018-02-04 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-05 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-06 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-07 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-08 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-09 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-10 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-11 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-12 11:00:00,3.3172590213931894,14.303665301506516,0.006404931555947218,0.2912485282490683,0.0006384304783466831,0.044701843364794054,-10.054604681003388,-1.2963479719043445
NOR,2018-02-12 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-13 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-14 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-15 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-16 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-17 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-18 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-19 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
NOR,2018-02-20 11:00:00,-4.979666799855825,4.7803404341187345,0.0031323840562971603,0.3282907761099909,0.0004434584068279963,0.02705020446225468,-9.01761307036155,-1.1157840872683065
